id,entity_type,full_name,bvn,nin,business_reg_no,address,metadata_json,created_at
d4bb94ca-8590-4e91-bb3d-03aed2214296,person,Ngozi Ogunleye,60969446973,42856899731,,"118 Lawal Avenue, Nnewi, Anambra, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-02-19T15:51:44+00:00
5e59c088-8f0f-41a4-a257-32133a34746f,person,Ifeoma Ojo,27205566817,21096880445,,"22 Ojo Crescent, Nnewi, Anambra, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-09-04T15:51:44+00:00
da30d7d8-a225-4f8a-b90b-924ef1e8b4f5,person,Bukola Umeh,94377912722,14160051175,,"97 Adetola Avenue, Ibadan North, Oyo, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-03-21T15:51:44+00:00
133a3419-ce5d-4087-82b5-080362afffee,person,Farouk Abdullahi,16393379637,79939868586,,"113 Lawal Street, Gwale, Kano, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-10-18T15:51:44+00:00
cfed7471-5dc8-4dc7-b0b4-b824fdcb4d84,person,Bisi Ojo,85863058762,31605297763,,"88 Akinsanya Street, Wuse, Abuja, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-10-02T15:51:44+00:00
30ad7b95-75e8-4105-b278-108bede3beb4,person,Ngozi Yakubu,28474411873,00085504980,,"99 Danjuma Street, Sapele, Delta, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2024-05-02T15:51:44+00:00
3983501d-9d5e-4fe3-9fbb-2912402a03a2,person,Tosin Yakubu,34040019360,22493561411,,"36 Ibrahim Street, Garki, Abuja, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-01-07T15:51:44+00:00
5b2118de-c229-415e-9efa-c4fa31fa9bfd,person,Farouk Onyeka,65283448611,92901498432,,"162 Lawal Avenue, Zaria, Kaduna, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2024-09-28T15:51:44+00:00
8a956575-0a94-4e88-b45f-6e01ec5331d4,person,Farouk Adetola,50624716072,60034079592,,"189 Ojo Close, Abakpa, Enugu, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-10-06T15:51:44+00:00
e48c82be-7196-4431-ac89-692f1e5dac50,person,Ebuka Yakubu,89904658812,53593436850,,"210 Adebisi Road, Ijebu Ode, Ogun, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2024-05-10T15:51:44+00:00
6b1130e6-7967-47ac-888f-753f2f07515d,person,Damilola Onyeka,97596563431,11015419544,,"100 Bello Road, Ughelli, Delta, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-07-03T15:51:44+00:00
eb9bc66c-08d4-4732-8075-5862c8c4a5bf,person,Ngozi Mohammed,73043623526,68268272611,,"24 Ajayi Street, Eleme, Rivers, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-10-21T15:51:44+00:00
31be50cc-b3b3-4768-8a1a-c49fbf9fd356,person,Kehinde Ibrahim,19881758718,74426248494,,"96 Salami Crescent, Nnewi, Anambra, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2024-09-11T15:51:44+00:00
4459279a-aa6c-46f8-80a1-d980a2078a27,person,Amina Yakubu,61116268742,66130553746,,"101 Ogunleye Street, Nassarawa, Kano, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-09-05T15:51:44+00:00
b965bce1-6581-474d-90ae-0f89f8baeef7,person,Ifeoma Ogunleye,62743361092,67187288063,,"32 Onyeka Close, Obio-Akpor, Rivers, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-06-07T15:51:44+00:00
9adfcc8f-d02d-4110-bcf5-76c5222b4e68,person,Ebuka Danjuma,01293247704,70071693651,,"182 Umeh Avenue, Tarauni, Kano, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2026-03-04T15:51:44+00:00
d17156bc-be1b-4dd0-b41a-6b4974037415,person,Bisi Danjuma,04095945763,77627354910,,"160 Eze Crescent, Yaba, Lagos, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-03-01T15:51:44+00:00
4ad27fbe-b37b-47a8-be9e-10e75670936a,person,Temitope Balogun,33488093214,52132919210,,"136 Mohammed Street, Ilaro, Ogun, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-09-04T15:51:44+00:00
a975d3f0-39aa-4bc5-a2b5-66cd80e34b76,person,Halima Ibrahim,60109500748,54280725695,,"153 Akinsanya Close, Yaba, Lagos, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-03-29T15:51:44+00:00
e598a841-dc5f-4b42-be2b-5189f7d7d684,person,Uche Danjuma,11678546695,44227307778,,"140 Ajayi Close, Barnawa, Kaduna, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-10-27T15:51:44+00:00
61417b34-ec09-4c68-9a02-84cf9ca96d71,person,Nkechi Balogun,25422313408,76115347701,,"94 Yakubu Street, Ogidi, Anambra, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-09-10T15:51:44+00:00
8fea6b4e-3262-48e6-a7da-320106b14985,person,Ebere Lawal,39936300252,74416189397,,"66 Bello Street, Ikeja, Lagos, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-09-16T15:51:44+00:00
7c1e898a-f6ea-4edd-ace8-12cda6fe9a95,person,Sadiq Ajayi,46761043480,11004897419,,"52 Mohammed Crescent, Abakpa, Enugu, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-09-17T15:51:44+00:00
2970fba9-0d25-40cb-b39a-2269f3901f0a,person,Uche Afolabi,95693065314,85309605231,,"173 Danjuma Road, Port Harcourt, Rivers, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-02-13T15:51:44+00:00
0f74b7cf-44d8-4fb7-bd9c-a4f0ecf1c5f0,person,Farouk Ajayi,44883744867,53526974328,,"42 Umeh Close, Yaba, Lagos, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-06-20T15:51:44+00:00
768ad7c8-dc61-4fbc-ab4f-247ba72df91f,person,Chinedu Eze,06382720481,19305059151,,"216 Ojo Crescent, Barnawa, Kaduna, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-10-14T15:51:44+00:00
608c4a05-65e7-4b79-80d4-e9519c35ee2a,person,Blessing Bello,66771883800,15489508995,,"79 Lawal Road, Port Harcourt, Rivers, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-05-16T15:51:44+00:00
a14c9372-b740-4686-bd7e-01293e2a4bac,person,Uche Nwankwo,24043770932,78351406551,,"106 Mohammed Crescent, Abeokuta, Ogun, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-08-08T15:51:44+00:00
cc73e9e2-8a3a-4593-a7bc-222a738328d2,person,Musa Nwankwo,07444600008,67327337089,,"204 Ibrahim Avenue, Ikeja, Lagos, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-04-20T15:51:44+00:00
6e4a8516-c3a3-4d91-9736-6370db2b3da2,person,Tosin Ojo,61129509605,10384638167,,"190 Akinsanya Close, Surulere, Lagos, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2024-10-25T15:51:44+00:00
7a862f22-73b2-41cf-b157-04196018d45f,person,Ngozi Akinsanya,06296947341,20731490348,,"90 Adebisi Close, Challenge, Oyo, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-02-02T15:51:44+00:00
80258261-b99f-4a60-8c39-9c4f5d521775,person,Ngozi Afolabi,46757933112,97821716524,,"143 Ajayi Crescent, Nassarawa, Kano, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-10-30T15:51:44+00:00
86042571-8a0c-4561-8920-b78bf15e6ac6,person,Ebuka Balogun,76619666606,11920581796,,"16 Okafor Road, Kaduna North, Kaduna, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-02-27T15:51:44+00:00
45e6fa5d-526a-4d96-8650-c2f47a2d7470,person,Farouk Danjuma,36295119582,94809909573,,"65 Umeh Road, Asaba, Delta, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2026-01-15T15:51:44+00:00
